,股票名稱,股票類別,Date,稅後淨利率,EPS(元),Close,漲跌幅_next,漲跌幅_標籤
1004,台新金(2887),金融保險業,2011-03-31,0.09628367720360906,0.2,5.461245059967041,0.039038908462986445,1
1005,台新金(2887),金融保險業,2011-05-15,0.2497918401332223,0.4,5.674446105957031,-0.14427534517136553,-1
1006,台新金(2887),金融保險業,2011-08-14,0.22985923929320157,0.46,4.8557634353637695,-0.09157516531520217,-1
1007,台新金(2887),金融保險業,2011-11-14,0.16201012563285205,0.22,4.411096096038818,-0.04838705318569684,-1
1008,台新金(2887),金融保險業,2012-03-31,0.17258611458147421,0.25,4.197656154632568,-0.050847125503074304,-1
1009,台新金(2887),金融保險業,2012-05-15,0.25165175211173374,0.42,3.984217405319214,0.11053012386617476,1
1010,台新金(2887),金融保險業,2012-08-14,0.21772131671460532,0.34,4.424593448638916,-0.06250007409167646,-1
1011,台新金(2887),金融保險業,2012-11-14,0.23864606785187487,0.36,4.1480560302734375,0.19047616858012043,1
1012,台新金(2887),金融保險業,2013-03-31,0.1307373653686827,0.18,4.938161849975586,0.0880001266889119,1
1013,台新金(2887),金融保險業,2013-05-15,0.30456630980991917,0.57,5.372720718383789,0.021928549342120445,1
1014,台新金(2887),金融保險業,2013-08-14,0.26958129705455025,0.51,5.490536689758301,0.13944230269859975,1
1015,台新金(2887),金融保險業,2013-11-14,0.23966881594372802,0.41,6.256149768829346,-0.026956279362873613,-1
1016,台新金(2887),金融保險業,2014-03-31,0.17300465955208177,0.28,6.087507247924805,0.04347825405822208,1
1017,台新金(2887),金融保險業,2014-05-15,0.29350206862983697,0.61,6.352181434631348,0.1111111444740791,1
1018,台新金(2887),金融保險業,2014-08-14,0.2924390751926682,0.5,7.057979583740234,0.0035935843935300214,1
1019,台新金(2887),金融保險業,2014-11-14,0.2531546767269416,0.41,7.083343029022217,-0.06666659037282578,-1
1020,台新金(2887),金融保險業,2015-03-31,7.185632549268913,-1.33,6.611120700836182,0.0,0
1021,台新金(2887),金融保險業,2015-05-15,0.45796191247974066,0.49,6.611120700836182,-0.08294759467057111,-1
1022,台新金(2887),金融保險業,2015-08-14,0.40558635840569096,0.41,6.062744140625,0.008264582410502154,1
1023,台新金(2887),金融保險業,2015-11-14,0.3478642802240035,0.33,6.112850189208984,-0.0696722730923394,-1
1024,台新金(2887),金融保險業,2016-03-31,0.18470627577750529,0.16,5.686954021453857,0.01762131713264523,1
1025,台新金(2887),金融保險業,2016-05-15,0.4127581755593804,0.41,5.787165641784668,0.15584408307918401,1
1026,台新金(2887),金融保險業,2016-08-14,0.3152233563823949,0.31,6.689061164855957,-0.04768000063872355,-1
1027,台新金(2887),金融保險業,2016-11-14,0.33886933567971844,0.31,6.370126724243164,0.10480357843822694,1
1028,台新金(2887),金融保險業,2017-03-31,0.18594707038021496,0.16,7.037738800048828,0.02766774477329678,1
1029,台新金(2887),金融保險業,2017-05-15,0.39181080127073775,0.31,7.232457160949707,0.07692323921273571,1
1030,台新金(2887),金融保險業,2017-08-14,0.3641412553704286,0.31,7.788801193237305,0.03359311387693381,1
1031,台新金(2887),金融保險業,2017-11-14,0.35202278083267874,0.32,8.050451278686523,0.0711609652775392,1
1032,台新金(2887),金融保險業,2018-03-31,0.2789264828738513,0.23,8.623329162597656,0.020979259951321667,1
1033,台新金(2887),金融保險業,2018-05-15,0.3784535877559133,0.34,8.804240226745605,0.030821774247271557,1
1034,台新金(2887),金融保險業,2018-08-14,0.3842769701606733,0.35,9.075602531433105,-0.005744048285186748,-1
1035,台新金(2887),金融保險業,2018-11-14,0.33178429664052667,0.29,9.02347183227539,0.018115799579699245,1
1036,台新金(2887),金融保險業,2019-03-31,0.18851814402876083,0.12,9.186939239501953,-0.02135229358788623,-1
1037,台新金(2887),金融保險業,2019-05-15,0.3988952277460835,0.37,8.990777015686035,0.05072419417507035,1
1038,台新金(2887),金融保險業,2019-08-14,0.3535681186283596,0.32,9.446826934814453,0.04761907165519383,1
1039,台新金(2887),金融保險業,2019-11-14,0.3313625369524321,0.31,9.896676063537598,-0.18181817305790063,-1
1040,台新金(2887),金融保險業,2020-03-31,0.24133395960544857,0.2,8.097280502319336,0.05555546395113475,1
1041,台新金(2887),金融保險業,2020-05-15,0.25653611138936194,0.2,8.547128677368164,0.13690660693209367,1
1042,台新金(2887),金融保險業,2020-08-14,0.38774989366227136,0.38,9.717287063598633,0.0038023168193658573,1
1043,台新金(2887),金融保險業,2020-11-14,0.3860991020951114,0.39,9.75423526763916,0.015151460340903459,1
1044,台新金(2887),金融保險業,2021-03-31,0.26303112053184313,0.21,9.902026176452637,0.0597015687236487,1
1045,台新金(2887),金融保險業,2021-05-15,0.3735502711722987,0.37,10.493192672729492,0.19366194942974177,1
1046,台新金(2887),金融保險業,2021-08-14,0.5282067247820672,0.74,12.525324821472168,0.17313152255390785,1
1047,台新金(2887),金融保險業,2021-11-14,0.2524706127119526,0.39,14.693853378295898,0.1111111111111111,1
1048,台新金(2887),金融保險業,2022-03-31,0.15145819438549687,0.18,16.32650375366211,-0.18536587930311374,-1
1049,台新金(2887),金融保險業,2022-05-15,0.12907109746553488,0.15,13.300127029418945,0.008982020470961468,1
1050,台新金(2887),金融保險業,2022-08-14,0.1623973270221356,0.17,13.419589042663574,-0.04316730766866463,-1
1051,台新金(2887),金融保險業,2022-11-14,0.2311111111111111,0.28,12.840301513671875,0.12162159151136896,1
1052,台新金(2887),金融保險業,2023-03-31,0.346218487394958,0.51,14.401959419250488,0.0933734016291971,1
1053,台新金(2887),金融保險業,2023-05-15,0.26343442750871354,0.38,15.746719360351562,0.06855191540121534,1
1054,台新金(2887),金融保險業,2023-08-14,0.21804167856123322,0.27,16.826187133789062,-0.013812197282902929,-1
1055,台新金(2887),金融保險業,2023-11-14,0.19539881024644895,0.22,16.593780517578125,0.00840329566248885,1
1056,台新金(2887),金融保險業,2024-03-31,0.1496468334730037,0.16,16.73322296142578,0.03888885342666181,1
1057,台新金(2887),金融保險業,2024-05-15,0.2350375234521576,0.36,17.38395881652832,0.0814567289003172,1
1058,台新金(2887),金融保險業,2024-08-14,0.2604849279161206,0.39,18.799999237060547,-0.1037233475917795,-1
1059,台新金(2887),金融保險業,2024-11-14,0.2590479434556757,0.43,16.850000381469727,0.05044512535468477,1
1060,台泥(1101),水泥工業,2008-05-15,0.0715921148154353,0.39,16.57520294189453,-0.31287919237576206,-1
1061,台泥(1101),水泥工業,2008-08-14,0.1101975284616133,0.69,11.389166831970215,-0.3630953123603977,-1
1062,台泥(1101),水泥工業,2008-11-14,0.048881377040430544,0.33,7.253813743591309,0.30607486680230206,1
1063,台泥(1101),水泥工業,2009-03-31,0.0635979922427561,0.34,9.474023818969727,0.16457967468855675,1
1064,台泥(1101),水泥工業,2009-05-15,0.010071385092136573,0.06,11.033255577087402,0.17357913986671689,1
1065,台泥(1101),水泥工業,2009-08-14,0.09026237989652623,0.59,12.94839859008789,-0.023861157307227168,-1
1066,台泥(1101),水泥工業,2009-11-14,0.12330617206140548,0.83,12.639434814453125,-0.16805556729257864,-1
1067,台泥(1101),水泥工業,2010-03-31,0.1024847217754905,0.77,10.515307426452637,-0.10183628860941663,-1
1068,台泥(1101),水泥工業,2010-05-15,0.042001543840530356,0.28,9.444467544555664,0.18548865109021873,1
1069,台泥(1101),水泥工業,2010-08-14,0.07368583320487128,0.58,11.196309089660645,0.11036788955809114,1
1070,台泥(1101),水泥工業,2010-11-14,0.09011832652486265,0.78,12.432022094726562,0.08284616659200118,1
1071,台泥(1101),水泥工業,2011-03-31,0.08830428954423593,0.8,13.461967468261719,0.11549298748021379,1
1072,台泥(1101),水泥工業,2011-05-15,0.05207100591715976,0.36,15.016730308532715,0.12354378200736013,1
1073,台泥(1101),水泥工業,2011-08-14,0.08576453223628427,0.74,16.8719539642334,-0.15826492299194542,-1
1074,台泥(1101),水泥工業,2011-11-14,0.08382257012393998,0.7,14.201715469360352,-0.037604275383038656,-1
1075,台泥(1101),水泥工業,2012-03-31,0.06523512710896452,0.54,13.667670249938965,-0.05209847252827687,-1
1076,台泥(1101),水泥工業,2012-05-15,0.06065878445173791,0.42,12.955605506896973,0.13899512379041581,1
1077,台泥(1101),水泥工業,2012-08-14,0.08309651795802377,0.66,14.75637149810791,0.042492889469305496,1
1078,台泥(1101),水泥工業,2012-11-14,0.06811397557666214,0.54,15.38341236114502,0.01902170628052375,1
1079,台泥(1101),水泥工業,2013-03-31,0.061097466608350436,0.49,15.676031112670898,0.05200009003796804,1
1080,台泥(1101),水泥工業,2013-05-15,0.05859666583727295,0.38,16.491186141967773,0.029247648456864696,1
1081,台泥(1101),水泥工業,2013-08-14,0.09023369375653993,0.7,16.973514556884766,0.062176242076365795,1
1082,台泥(1101),水泥工業,2013-11-14,0.11937423190620122,0.97,18.02886390686035,0.1463413679418496,1
1083,台泥(1101),水泥工業,2014-03-31,0.07326547819802458,0.66,20.667232513427734,-0.03617018449032087,-1
1084,台泥(1101),水泥工業,2014-05-15,0.06861057044467735,0.5,19.919694900512695,0.06749254595396996,1
1085,台泥(1101),水泥工業,2014-08-14,0.10027295830326609,0.87,21.26412582397461,-0.020674751083685862,-1
1086,台泥(1101),水泥工業,2014-11-14,0.10686160491776042,0.87,20.824495315551758,-0.01999993954955073,-1
1087,台泥(1101),水泥工業,2015-03-31,0.08717654600047232,0.7,20.40800666809082,-0.036281295699410625,-1
1088,台泥(1101),水泥工業,2015-05-15,0.03773320895522388,0.22,19.667577743530273,-0.15815341646078762,-1
1089,台泥(1101),水泥工業,2015-08-14,0.08974153796911259,0.61,16.557083129882812,0.008955289216973786,1
1090,台泥(1101),水泥工業,2015-11-14,0.04183565508728619,0.26,16.70535659790039,-0.06804756292746018,-1
1091,台泥(1101),水泥工業,2016-03-31,0.07226904442001547,0.48,15.568597793579102,-0.07936503949988416,-1
1092,台泥(1101),水泥工業,2016-05-15,0.01246896863010607,0.06,14.332995414733887,0.254783493637567,1
1093,台泥(1101),水泥工業,2016-08-14,0.08735071048731584,0.54,17.984806060791016,0.05857134706186664,1
1094,台泥(1101),水泥工業,2016-11-14,0.10384787472035795,0.63,19.03820037841797,-0.020242749085808746,-1
1095,台泥(1101),水泥工業,2017-03-31,0.06825372909447039,0.49,18.652814865112305,-0.046831993669989726,-1
1096,台泥(1101),水泥工業,2017-05-15,0.0392823418319169,0.23,17.779266357421875,0.04046245565070521,1
1097,台泥(1101),水泥工業,2017-08-14,0.08699522537832807,0.58,18.498659133911133,-0.026049156452589928,-1
1098,台泥(1101),水泥工業,2017-11-14,0.08530661809350334,0.53,18.01678466796875,0.08766720333212506,1
1099,台泥(1101),水泥工業,2018-03-31,0.09008855585831063,0.71,19.59626579284668,0.18852448884265824,1
1100,台泥(1101),水泥工業,2018-05-15,0.12179990901195252,0.69,23.29064178466797,0.13652268069030196,1
1101,台泥(1101),水泥工業,2018-08-14,0.21199843942258637,1.51,26.4703426361084,-0.16050811916890828,-1
1102,台泥(1101),水泥工業,2018-11-14,0.1845321391920888,1.2,22.221637725830078,0.1348007276573837,1
1103,台泥(1101),水泥工業,2019-03-31,0.1498983885279217,1.08,25.217130661010742,0.012121059471952243,1
1104,台泥(1101),水泥工業,2019-05-15,0.15586054582741757,0.77,25.522789001464844,0.06759496766082079,1
1105,台泥(1101),水泥工業,2019-08-14,0.23049701916026397,1.41,27.248001098632812,0.07441242352545885,1
1106,台泥(1101),水泥工業,2019-11-14,0.21201115506842208,1.2,29.275590896606445,-0.04009729464263784,-1
1107,台泥(1101),水泥工業,2020-03-31,0.18432185343970928,1.19,28.10171890258789,0.07088624657699373,1
1108,台泥(1101),水泥工業,2020-05-15,0.1365125591554423,0.55,30.0937442779541,0.12732994464560274,1
1109,台泥(1101),水泥工業,2020-08-14,0.26047137605042014,1.39,33.92557907104492,-0.014002426746975027,-1
1110,台泥(1101),水泥工業,2020-11-14,0.2506960984937435,1.3,33.450538635253906,0.1076923585716635,1
1111,台泥(1101),水泥工業,2021-03-31,0.2083501977022946,1.17,37.05290603637695,0.05982901407229772,1
1112,台泥(1101),水泥工業,2021-05-15,0.15060350304020328,0.57,39.269744873046875,0.04466265306487223,1
1113,台泥(1101),水泥工業,2021-08-14,0.269170299435432,1.24,41.02363586425781,0.006198380152685952,1
1114,台泥(1101),水泥工業,2021-11-14,0.14820877199508947,0.59,41.277915954589844,0.024640695226711473,1
1115,台泥(1101),水泥工業,2022-03-31,0.17984537279755783,0.9,42.2950325012207,-0.16633266858410037,-1
1116,台泥(1101),水泥工業,2022-05-15,0.052409350106646935,0.2,35.259986877441406,0.06731504283043285,1
1117,台泥(1101),水泥工業,2022-08-14,0.008102311541822225,-0.02,37.633514404296875,-0.1310432420378292,-1
1118,台泥(1101),水泥工業,2022-11-14,0.04851717379430003,0.22,32.70189666748047,0.06588579948734376,1
1119,台泥(1101),水泥工業,2023-03-31,0.07176453614197086,0.36,34.85648727416992,0.026098836006097564,1
1120,台泥(1101),水泥工業,2023-05-15,0.053506236689990876,0.2,35.76620101928711,0.00017651648189319526,1
1121,台泥(1101),水泥工業,2023-08-14,0.12801792684689894,0.45,35.77251434326172,-0.11804613145224499,-1
1122,台泥(1101),水泥工業,2023-11-14,0.046181764313754536,0.17,31.549707412719727,-0.018461552784806216,-1
1123,台泥(1101),水泥工業,2024-03-31,0.06356709468040074,0.25,30.96725082397461,0.04388707937134811,1
1124,台泥(1101),水泥工業,2024-05-15,0.07657075748678802,0.26,32.32631301879883,0.0394008885139971,1
1125,台泥(1101),水泥工業,2024-08-14,0.05817444635479484,0.25,33.599998474121094,-0.03720238264185509,-1
1126,台灣大(3045),通信網路業,2007-08-14,0.2511084481725584,0.95,23.235923767089844,0.125654432211412,1
1127,台灣大(3045),通信網路業,2007-11-14,0.2511084481725584,0.95,26.155620574951172,0.034013370302422255,1
1128,台灣大(3045),通信網路業,2008-03-31,0.2511084481725584,0.95,27.04526138305664,-0.05128225200511217,-1
1129,台灣大(3045),通信網路業,2008-05-15,0.24308495216004639,1.44,25.6583194732666,0.058455664508852694,1
1130,台灣大(3045),通信網路業,2008-08-14,0.2266780919737218,1.34,27.158193588256836,-0.2023173439457142,-1
1131,台灣大(3045),通信網路業,2008-11-14,0.23086097228532484,1.37,21.663619995117188,0.09832429651198418,1
1132,台灣大(3045),通信網路業,2009-03-31,0.18572524942440521,1.06,23.79368019104004,0.06815836897936398,1
1133,台灣大(3045),通信網路業,2009-05-15,0.19277465205803967,1.1,25.41541862487793,0.07854567193588533,1
1134,台灣大(3045),通信網路業,2009-08-14,0.20787456044272784,1.21,27.41168975830078,0.16923102614736543,1
1135,台灣大(3045),通信網路業,2009-11-14,0.20231580160147475,1.18,32.05059814453125,-0.0164473464961142,-1
1136,台灣大(3045),通信網路業,2010-03-31,0.20835308056872037,1.18,31.52345085144043,0.0033442108473781696,1
1137,台灣大(3045),通信網路業,2010-05-15,0.2118232367573895,1.21,31.62887191772461,0.11482961878562385,1
1138,台灣大(3045),通信網路業,2010-08-14,0.19346704871060172,1.13,35.26080322265625,0.10823908238173625,1
1139,台灣大(3045),通信網路業,2010-11-14,0.20557845406809327,1.22,39.07740020751953,0.008746370769118732,1
1140,台灣大(3045),通信網路業,2011-03-31,0.17804469273743018,1.07,39.419185638427734,0.07225429750201844,1
1141,台灣大(3045),通信網路業,2011-05-15,0.18049610361101964,1.1,42.267391204833984,0.08903422997338573,1
1142,台灣大(3045),通信網路業,2011-08-14,0.19315716272600836,1.16,46.030635833740234,0.07249001483841214,1
1143,台灣大(3045),通信網路業,2011-11-14,0.15624280914906347,1.16,49.36739730834961,-0.01641132656233302,-1
1144,台灣大(3045),通信網路業,2012-03-31,0.14132150322057757,1.16,48.557212829589844,0.08898779179670456,1
1145,台灣大(3045),通信網路業,2012-05-15,0.1635702746365105,1.51,52.878211975097656,0.14164620141272655,1
1146,台灣大(3045),通信網路業,2012-08-14,0.17213971972390713,1.53,60.36820983886719,-0.023584716088882237,-1
1147,台灣大(3045),通信網路業,2012-11-14,0.16871911204731427,1.55,58.94444274902344,-0.01932379717953716,-1
1148,台灣大(3045),通信網路業,2013-03-31,0.15142673083481753,1.49,57.80541229248047,0.15763558956169538,1
1149,台灣大(3045),通信網路業,2013-05-15,0.14443980726182798,1.42,66.9176025390625,-0.026581502912316736,-1
1150,台灣大(3045),通信網路業,2013-08-14,0.14898904326217102,1.47,65.13883209228516,-0.11009165393223631,-1
1151,台灣大(3045),通信網路業,2013-11-14,0.15433816355292163,1.59,57.96759033203125,-0.016494891765228625,-1
1152,台灣大(3045),通信網路業,2014-03-31,0.12757467917610266,1.32,57.01142120361328,0.016771536443602436,1
1153,台灣大(3045),通信網路業,2014-05-15,0.14729856452427326,1.52,57.96759033203125,0.027112786538645798,1
1154,台灣大(3045),通信網路業,2014-08-14,0.15358627858627857,1.54,59.53925323486328,0.04255330872436179,1
1155,台灣大(3045),通信網路業,2014-11-14,0.1345793719389225,1.39,62.072845458984375,0.11734680332329893,1
1156,台灣大(3045),通信網路業,2015-03-31,0.10091408889183281,1.13,69.35689544677734,-0.031963489909025075,-1
1157,台灣大(3045),通信網路業,2015-05-15,0.12830607712497477,1.4,67.14000701904297,0.020122440746916964,1
1158,台灣大(3045),通信網路業,2015-08-14,0.13933702827690897,1.45,68.49102783203125,-0.0243901922814722,-1
1159,台灣大(3045),通信網路業,2015-11-14,0.15087426539940507,1.53,66.82051849365234,0.045000062226694934,1
1160,台灣大(3045),通信網路業,2016-03-31,0.12337066876269077,1.38,69.82744598388672,0.05741605255788549,1
1161,台灣大(3045),通信網路業,2016-05-15,0.1292167539984246,1.39,73.83666229248047,0.10351006244214278,1
1162,台灣大(3045),通信網路業,2016-08-14,0.14478588003656565,1.51,81.47949981689453,-0.09051731039531986,-1
1163,台灣大(3045),通信網路業,2016-11-14,0.14018067418889943,1.47,74.10419464111328,0.05687211500892877,1
1164,台灣大(3045),通信網路業,2017-03-31,0.11260553701158453,1.26,78.31865692138672,0.022421472243169104,1
1165,台灣大(3045),通信網路業,2017-05-15,0.137339204604556,1.46,80.07467651367188,-0.01145704826465469,-1
1166,台灣大(3045),通信網路業,2017-08-14,0.13767803193785066,1.41,79.15725708007812,-0.004651142617562866,-1
1167,台灣大(3045),通信網路業,2017-11-14,0.1377116434307965,1.46,78.7890853881836,0.023364481003904022,1
1168,台灣大(3045),通信網路業,2018-03-31,0.07688190662091113,0.9,80.62995147705078,-0.022831045475590322,-1
1169,台灣大(3045),通信網路業,2018-05-15,0.11486174354913219,1.28,78.7890853881836,0.04304010354173988,1
1170,台灣大(3045),通信網路業,2018-08-14,0.13304134548002802,1.39,82.18017578125,0.0424527828941505,1
1171,台灣大(3045),通信網路業,2018-11-14,0.11557203389830509,1.2,85.66895294189453,0.009049764084339905,1
1172,台灣大(3045),通信網路業,2019-03-31,0.09792181461065703,1.14,86.4442367553711,0.026905801100559477,1
1173,台灣大(3045),通信網路業,2019-05-15,0.10280186121246611,1.13,88.77008819580078,0.011051481129836832,1
1174,台灣大(3045),通信網路業,2019-08-14,0.1082559513759919,1.17,89.75112915039062,0.04977371373001719,1
1175,台灣大(3045),通信網路業,2019-11-14,0.1055278012067735,1.17,94.21837615966797,-0.1387929979705072,-1
1176,台灣大(3045),通信網路業,2020-03-31,0.08651929166178023,1.07,81.14152526855469,0.07607606384049016,1
1177,台灣大(3045),通信網路業,2020-05-15,0.10407182996891973,1.18,87.314453125,-0.00020228092495246618,-1
1178,台灣大(3045),通信網路業,2020-08-14,0.09724969689234893,1.08,87.29679107666016,-0.03786407554863962,-1
1179,台灣大(3045),通信網路業,2020-11-14,0.09022821111929072,1.0,83.99137878417969,-0.009081818939881286,-1
1180,台灣大(3045),通信網路業,2021-03-31,0.054783468665417445,0.75,83.22858428955078,0.015274998838108608,1
1181,台灣大(3045),通信網路業,2021-05-15,0.08022541273751876,1.01,84.4999008178711,0.06318960891497152,1
1182,台灣大(3045),通信網路業,2021-08-14,0.07391790947658833,1.01,89.83941650390625,-0.01782830557723912,-1
1183,台灣大(3045),通信網路業,2021-11-14,0.07587590264776678,1.01,88.23773193359375,0.0531595013305093,1
1184,台灣大(3045),通信網路業,2022-03-31,0.055083803850086696,0.88,92.92840576171875,0.014285758854124591,1
1185,台灣大(3045),通信網路業,2022-05-15,0.06843771991555243,0.97,94.2559585571289,-0.0074293058855459185,-1
1186,台灣大(3045),通信網路業,2022-08-14,0.07240803888848582,1.06,93.55570220947266,-0.06502465681437922,-1
1187,台灣大(3045),通信網路業,2022-11-14,0.07015419590787783,1.01,87.47227478027344,0.06427817966176852,1
1188,台灣大(3045),通信網路業,2023-03-31,0.04881326455998893,0.88,93.09483337402344,0.02475240790006594,1
1189,台灣大(3045),通信網路業,2023-05-15,0.06311751714518192,0.96,95.39915466308594,-0.05321030012576616,-1
1190,台灣大(3045),通信網路業,2023-08-14,0.06969641298856381,1.08,90.32293701171875,0.03731338492861781,1
1191,台灣大(3045),通信網路業,2023-11-14,0.06802973116910181,1.04,93.69319152832031,0.05344294728071714,1
1192,台灣大(3045),通信網路業,2024-03-31,0.06690423328793448,1.26,98.70043182373047,0.024390225049148312,1
1193,台灣大(3045),通信網路業,2024-05-15,0.061478550862729665,0.98,101.10775756835938,0.07805773386186166,1
1194,台灣大(3045),通信網路業,2024-08-14,0.06771531501340483,1.07,109.0,0.045871559633027525,1
1195,台灣大(3045),通信網路業,2024-11-14,0.08821660099148342,1.38,114.0,0.02631578947368421,1
1196,台積電(2330),半導體業,2005-11-14,0.34734259088523567,0.99,28.012121200561523,0.12631656498428923,1
1197,台積電(2330),半導體業,2006-03-31,0.42787903266521937,1.37,31.55051612854004,-0.015577010072268287,-1
1198,台積電(2330),半導體業,2006-05-15,0.41884393063583814,1.32,31.059053421020508,-0.020035938589362774,-1
1199,台積電(2330),半導體業,2006-08-14,0.41406269027497017,1.32,30.436756134033203,0.055555381483436195,1
1200,台積電(2330),半導體業,2006-11-14,0.39392065570590235,1.26,32.127681732177734,0.11677627341182623,1
1201,台積電(2330),半導體業,2007-03-31,0.37234368955351305,1.08,35.879432678222656,-0.020618615889422213,-1
1202,台積電(2330),半導體業,2007-05-15,0.29029076844846446,0.73,35.1396484375,-0.02200518300308479,-1
1203,台積電(2330),半導體業,2007-08-14,0.3401585733735551,0.97,34.36639404296875,-0.0064620226299552976,-1
1204,台積電(2330),半導體業,2007-11-14,0.3414085773705806,1.15,34.144317626953125,0.02601654301192037,1
1205,台積電(2330),半導體業,2008-03-31,0.3674089068825911,1.31,35.03263473510742,0.0871630336485875,1
1206,台積電(2330),半導體業,2008-05-15,0.32170781893004113,1.1,38.086185455322266,-0.0644980776867939,-1
1207,台積電(2330),半導體業,2008-08-14,0.3264349819031735,1.12,35.62969970703125,-0.3107437576765675,-1
1208,台積電(2330),半導體業,2008-11-14,0.3288269394164274,1.18,24.557992935180664,0.2326136516587639,1
1209,台積電(2330),半導體業,2009-03-31,0.1927759363092841,0.48,30.270517349243164,0.0661480766573439,1
1210,台積電(2330),半導體業,2009-05-15,0.03946835443037975,0.06,32.27285385131836,0.14156381665304396,1
1211,台積電(2330),半導體業,2009-08-14,0.3293537433299197,0.95,36.841522216796875,0.04923582884023913,1
1212,台積電(2330),半導體業,2009-11-14,0.3396971179505426,1.18,38.65544509887695,-0.004854196952560239,-1
1213,台積電(2330),半導體業,2010-03-31,0.3547028036571329,1.26,38.467803955078125,-0.004878271782996288,-1
1214,台積電(2330),半導體業,2010-05-15,0.365159946630219,1.3,38.280147552490234,0.032467951135789846,1
1215,台積電(2330),半導體業,2010-08-14,0.38377698595682247,1.56,39.52302551269531,0.04825299853562357,1
1216,台積電(2330),半導體業,2010-11-14,0.418184895810133,1.81,41.43013000488281,0.12063493378855429,1
1217,台積電(2330),半導體業,2011-03-31,0.36970456320023243,1.57,46.42805099487305,0.07507102018883667,1
1218,台積電(2330),半導體業,2011-05-15,0.3442686734296858,1.4,49.9134521484375,-0.1052756877749816,-1
1219,台積電(2330),半導體業,2011-08-14,0.3253158142396931,1.39,44.65877914428711,0.16589893714298698,1
1220,台積電(2330),半導體業,2011-11-14,0.2854419443296646,1.17,52.067623138427734,0.11857700241369193,1
1221,台積電(2330),半導體業,2012-03-31,0.3015824507453849,1.22,58.24164581298828,0.007066880678410065,1
1222,台積電(2330),半導體業,2012-05-15,0.3171140463002414,1.29,58.65323257446289,0.009045244628938864,1
1223,台積電(2330),半導體業,2012-08-14,0.32642410247608944,1.61,59.18376541137695,0.08774038298851236,1
1224,台積電(2330),半導體業,2012-11-14,0.3489777312913872,1.91,64.37657165527344,0.11049724542620816,1
1225,台積電(2330),半導體業,2013-03-31,0.3165126098368139,1.61,71.49000549316406,0.14427836007623204,1
1226,台積電(2330),半導體業,2013-05-15,0.29812059809423375,1.53,81.8044662475586,-0.13466414543555355,-1
1227,台積電(2330),半導體業,2013-08-14,0.33234543191819665,2.0,70.78833770751953,0.06921485877528691,1
1228,台積電(2330),半導體業,2013-11-14,0.3195531963315844,2.0,75.68794250488281,0.1449276604066097,1
1229,台積電(2330),半導體業,2014-03-31,0.30732617313416455,1.73,86.65721893310547,0.02953557893828629,1
1230,台積電(2330),半導體業,2014-05-15,0.3229565158722127,1.85,89.21669006347656,0.03923323536127233,1
1231,台積電(2330),半導體業,2014-08-14,0.326182930827232,2.3,92.71694946289062,0.08870960575008006,1
1232,台積電(2330),半導體業,2014-11-14,0.36513274336283186,2.94,100.94183349609375,0.07777774754494263,1
1233,台積電(2330),半導體業,2015-03-31,0.3594492205230068,3.08,108.79286193847656,0.006873006707435178,1
1234,台積電(2330),半導體業,2015-05-15,0.3557563256077898,3.05,109.54059600830078,-0.1125806666176802,-1
1235,台積電(2330),半導體業,2015-08-14,0.38657515576323986,3.06,97.20844268798828,0.07936494731112707,1
1236,台積電(2330),半導體業,2015-11-14,0.35448107103362275,2.91,104.92338562011719,0.19117662670937788,1
1237,台積電(2330),半導體業,2016-03-31,0.35788796132056466,2.81,124.98228454589844,-0.11111132815576036,-1
1238,台積電(2330),半導體業,2016-05-15,0.3183419740042753,2.5,111.0953369140625,0.2809781527821882,1
1239,台積電(2330),半導體業,2016-08-14,0.3268833686488436,2.8,142.31069946289062,0.016901564299648505,1
1240,台積電(2330),半導體業,2016-11-14,0.3715697794981682,3.73,144.71597290039062,0.047091101681065145,1
1241,台積電(2330),半導體業,2017-03-31,0.3821116818634237,3.86,151.5308074951172,0.08994712670970684,1
1242,台積電(2330),半導體業,2017-05-15,0.3746205870533615,3.38,165.1605682373047,0.05841409472667266,1
1243,台積電(2330),半導體業,2017-08-14,0.3098875406233195,2.56,174.8082733154297,0.1374407036866824,1
1244,台積電(2330),半導體業,2017-11-14,0.3566937847818585,3.47,198.83404541015625,0.025000023022398954,1
1245,台積電(2330),半導體業,2018-03-31,0.3576971574737904,3.83,203.80490112304688,-0.06300799951604298,-1
1246,台積電(2330),半導體業,2018-05-15,0.36192100097146473,3.46,190.96356201171875,0.09490116970148113,1
1247,台積電(2330),半導體業,2018-08-14,0.30989338854666343,2.79,209.0862274169922,-0.06160184051654148,-1
1248,台積電(2330),半導體業,2018-11-14,0.34212669196613765,3.44,196.2061309814453,0.07439834849378604,1
1249,台積電(2330),半導體業,2019-03-31,0.3450460710218449,3.86,210.8035430908203,0.01425659423037822,1
1250,台積電(2330),半導體業,2019-05-15,0.28071731655571003,2.37,213.8088836669922,0.035338757804906716,1
1251,台積電(2330),半導體業,2019-08-14,0.2770354940704902,2.57,221.3646240234375,0.2256137439830508,1
1252,台積電(2330),半導體業,2019-11-14,0.34489583511064853,3.9,271.3075256347656,-0.08177111776387609,-1
1253,台積電(2330),半導體業,2020-03-31,0.3657675491824724,4.47,249.12240600585938,0.08759129184320497,1
