,股票名稱,季別,營業收入,營業成本,營業毛利,毛利率,營業利益,營益率,業外收支,稅前淨利,稅後淨利,EPS(元)
631,兆豐金(2886),2002-11-14,11283.0,,,0.3325,2402.0,0.21280000000000002,,-1225.0,-612.0,-0.1
632,兆豐金(2886),2002-08-14,11921.0,,,0.2841,1664.0,0.1396,,1886.0,1528.0,0.49
633,兆豐金(2886),2002-05-15,13147.0,,,0.36869999999999997,3144.0,0.23920000000000002,,3253.0,2444.0,0.43
634,台化(1326),2025-03-31,81292.0,78349.0,2943.0,,-867.0,,-31.0,-899.0,-1067.0,-0.18
635,台化(1326),2024-11-14,86899.0,85062.0,1837.0,0.0211,-2089.0,-0.024,190.0,-1898.0,-1918.0,-0.33
636,台化(1326),2024-08-14,96475.0,90828.0,5647.0,0.058499999999999996,1550.0,0.0161,606.0,2156.0,1833.0,0.31
637,台化(1326),2024-05-15,83942.0,80313.0,3629.0,0.0432,-149.0,-0.0018,1726.0,1577.0,1531.0,0.26
638,台化(1326),2024-03-31,87598.0,83813.0,3785.0,0.0432,342.0,0.0039000000000000003,-829.0,-487.0,118.0,0.02
639,台化(1326),2023-11-14,86824.0,80975.0,5849.0,0.0674,2066.0,0.023799999999999998,5349.0,7415.0,7501.0,1.28
640,台化(1326),2023-08-14,75169.0,74786.0,383.0,0.0051,-3153.0,-0.042,4746.0,1592.0,1697.0,0.29
641,台化(1326),2023-05-15,83029.0,81621.0,1408.0,0.017,-2305.0,-0.0278,1171.0,-1134.0,-768.0,-0.13
642,台化(1326),2023-03-31,85968.0,87195.0,-1228.0,-0.0143,-5271.0,-0.0613,-3570.0,-8842.0,-7505.0,-1.28
643,台化(1326),2022-11-14,90739.0,92627.0,-1889.0,-0.020800000000000003,-6176.0,-0.0681,7876.0,1699.0,2495.0,0.43
644,台化(1326),2022-08-14,107791.0,101120.0,6671.0,0.061900000000000004,1833.0,0.017,6730.0,8563.0,6309.0,1.08
645,台化(1326),2022-05-15,95399.0,86212.0,9187.0,0.09630000000000001,4328.0,0.0454,3841.0,8169.0,6061.0,1.04
646,台化(1326),2022-03-31,94656.0,86167.0,8489.0,0.0897,3279.0,0.0346,1934.0,5213.0,3565.0,0.61
647,台化(1326),2021-11-14,91126.0,80658.0,10468.0,0.1149,5401.0,0.0593,6288.0,11688.0,9518.0,1.63
648,台化(1326),2021-08-14,95876.0,78272.0,17604.0,0.18359999999999999,13172.0,0.1374,3331.0,16503.0,12404.0,2.12
649,台化(1326),2021-05-15,84154.0,67276.0,16878.0,0.2006,12581.0,0.1495,4174.0,16755.0,12873.0,2.2
650,台化(1326),2021-03-31,72710.0,59415.0,13296.0,0.1829,9587.0,0.1318,3157.0,12744.0,9764.0,1.67
651,台化(1326),2020-11-14,60153.0,51557.0,8596.0,0.1429,5114.0,0.085,9021.0,14136.0,13247.0,2.26
652,台化(1326),2020-08-14,55988.0,50044.0,5944.0,0.10619999999999999,2546.0,0.0455,-559.0,1987.0,1143.0,0.2
653,台化(1326),2020-05-15,64444.0,62747.0,1697.0,0.0263,-1923.0,-0.0298,-2176.0,-4099.0,-4610.0,-0.79
654,台化(1326),2020-03-31,64212.0,60246.0,3966.0,0.0618,199.0,0.0031,2789.0,2988.0,2707.0,0.46
655,台化(1326),2019-11-14,77874.0,71390.0,6484.0,0.0833,2503.0,0.032100000000000004,11351.0,13854.0,12681.0,2.17
656,台化(1326),2019-08-14,81866.0,72838.0,9028.0,0.1103,5205.0,0.0636,4276.0,9481.0,5793.0,0.99
657,台化(1326),2019-05-15,91433.0,78893.0,12540.0,0.13720000000000002,8582.0,0.09390000000000001,2200.0,10782.0,8520.0,1.46
658,台化(1326),2019-03-31,101571.0,93421.0,8149.0,0.0802,4119.0,0.0406,-811.0,3308.0,1766.0,0.3
659,台化(1326),2018-11-14,107635.0,92149.0,15486.0,0.1439,11610.0,0.1079,12917.0,24527.0,19749.0,3.39
660,台化(1326),2018-08-14,99697.0,85511.0,14186.0,0.1423,10539.0,0.1057,9208.0,19747.0,14280.0,2.45
661,台化(1326),2018-05-15,98957.0,83206.0,15751.0,0.1592,12082.0,0.12210000000000001,4052.0,16134.0,12974.0,2.22
662,台化(1326),2018-03-31,98792.0,83164.0,15627.0,0.1582,11818.0,0.11960000000000001,7474.0,19292.0,16166.0,2.77
663,台化(1326),2017-11-14,88202.0,73952.0,14250.0,0.1616,10565.0,0.1198,10440.0,21005.0,18093.0,3.1
664,台化(1326),2017-08-14,82168.0,73977.0,8192.0,0.09970000000000001,4780.0,0.0582,7340.0,12120.0,8441.0,1.45
665,台化(1326),2017-05-15,89260.0,74132.0,15127.0,0.16949999999999998,11752.0,0.1317,2538.0,14290.0,11711.0,2.0
666,台化(1326),2017-03-31,82191.0,71697.0,10494.0,0.1277,7019.0,0.08539999999999999,4362.0,11381.0,8849.0,1.51
667,台化(1326),2016-11-14,79939.0,68133.0,11806.0,0.1477,8251.0,0.1032,9595.0,17846.0,14942.0,2.56
668,台化(1326),2016-08-14,81275.0,66613.0,14661.0,0.1804,11168.0,0.1374,5183.0,16351.0,13285.0,2.27
669,台化(1326),2016-05-15,75800.0,65209.0,10590.0,0.13970000000000002,6998.0,0.09230000000000001,2100.0,9098.0,6757.0,1.16
670,台化(1326),2016-03-31,78670.0,70600.0,8071.0,0.1026,4462.0,0.0567,3493.0,7955.0,6084.0,1.04
671,台化(1326),2015-11-14,79202.0,72911.0,6290.0,0.07940000000000001,2690.0,0.034,7563.0,10253.0,7805.0,1.33
672,台化(1326),2015-08-14,90568.0,77409.0,13159.0,0.14529999999999998,9555.0,0.10550000000000001,5695.0,15250.0,12202.0,2.09
673,台化(1326),2015-05-15,80909.0,74716.0,6193.0,0.0765,2667.0,0.033,-136.0,2531.0,1487.0,0.25
674,台化(1326),2015-03-31,89387.0,89426.0,-39.0,-0.0004,-3577.0,-0.04,-1451.0,-5028.0,-6062.0,-1.04
675,台化(1326),2014-11-14,100725.0,93950.0,6775.0,0.06730000000000001,3277.0,0.0325,5760.0,9036.0,7442.0,1.27
676,台化(1326),2014-08-14,110382.0,104304.0,6077.0,0.055099999999999996,2656.0,0.024100000000000003,1981.0,4636.0,3470.0,0.59
677,台化(1326),2014-05-15,100960.0,95975.0,4985.0,0.049400000000000006,1688.0,0.0167,5360.0,7048.0,5679.0,0.97
678,台化(1326),2014-03-31,109287.0,103641.0,5647.0,0.0517,2107.0,0.0193,2301.0,4408.0,3242.0,0.55
679,台化(1326),2013-11-14,108316.0,98684.0,9632.0,0.0889,6258.0,0.057800000000000004,4116.0,10374.0,9439.0,1.62
680,台化(1326),2013-08-14,108648.0,100923.0,7725.0,0.07110000000000001,4228.0,0.038900000000000004,1899.0,6127.0,4087.0,0.7
681,台化(1326),2013-05-15,101749.0,92193.0,9556.0,0.09390000000000001,6385.0,0.06280000000000001,3012.0,9397.0,8096.0,1.43
682,台化(1326),2013-03-31,97463.0,91656.0,5807.0,0.0596,2765.0,0.028399999999999998,1178.0,3943.0,3748.0,0.66
683,台化(1326),2012-11-14,91221.0,87669.0,3552.0,0.038900000000000004,633.0,0.0069,6309.0,6942.0,6243.0,1.1
684,台化(1326),2012-08-14,98002.0,98367.0,-365.0,-0.0037,-3396.0,-0.0347,-2175.0,-5572.0,-6075.0,-1.04
685,台化(1326),2012-05-15,104913.0,98736.0,6177.0,0.0589,3170.0,0.0302,810.0,3980.0,3400.0,0.6
686,台化(1326),2012-03-31,89528.0,88075.0,1453.0,0.016200000000000003,-1477.0,-0.0165,-311.0,-1788.0,-1994.0,-0.35
687,台化(1326),2011-11-14,94940.0,86514.0,8426.0,0.08869999999999999,5264.0,0.055400000000000005,2134.0,7398.0,6806.0,1.2
688,台化(1326),2011-08-14,102288.0,89937.0,12351.0,0.1207,9359.0,0.09150000000000001,3105.0,12464.0,9832.0,1.73
689,台化(1326),2011-05-15,109378.0,88929.0,20449.0,0.187,17451.0,0.1595,4859.0,22310.0,18327.0,3.23
690,台化(1326),2011-03-31,100070.0,83934.0,16136.0,0.1612,12586.0,0.1258,3313.0,15899.0,13222.0,2.33
691,台化(1326),2010-11-14,94845.0,83319.0,11527.0,0.12150000000000001,8444.0,0.08900000000000001,6527.0,14971.0,11618.0,2.05
692,台化(1326),2010-08-14,97427.0,83757.0,13670.0,0.1403,10598.0,0.10880000000000001,3299.0,13897.0,11078.0,1.95
693,台化(1326),2010-05-15,91325.0,79091.0,12235.0,0.134,9338.0,0.10220000000000001,2922.0,12260.0,11357.0,2.0
694,台化(1326),2010-03-31,83717.0,74530.0,9187.0,0.1097,6108.0,0.073,2737.0,8845.0,8238.0,1.45
695,台化(1326),2009-11-14,76763.0,66070.0,10693.0,0.1393,7588.0,0.09880000000000001,5951.0,13539.0,12398.0,2.19
696,台化(1326),2009-08-14,78291.0,65791.0,12500.0,0.1597,10065.0,0.1286,344.0,10409.0,11381.0,2.01
697,台化(1326),2009-05-15,57610.0,58510.0,-900.0,-0.015600000000000001,-3538.0,-0.061399999999999996,678.0,-2859.0,-2577.0,-0.47
698,台化(1326),2009-03-31,27107.0,43900.0,-16793.0,-0.6195,-17777.0,-0.6558,-9595.0,-27372.0,-21849.0,-3.96
699,台化(1326),2008-11-14,106141.0,98299.0,7842.0,0.0739,3410.0,0.032100000000000004,12536.0,15945.0,13198.0,2.39
700,台化(1326),2008-08-14,79202.0,72821.0,6381.0,0.0806,4041.0,0.051,5397.0,9438.0,9562.0,1.74
701,台化(1326),2008-05-15,78178.0,71705.0,6473.0,0.0828,3780.0,0.0484,1954.0,5735.0,5187.0,0.94
702,台新金(2887),2025-03-31,20438.0,,,,,,,3902.0,3405.0,0.22
703,台新金(2887),2024-11-14,23486.0,,,,,,,7300.0,6084.0,0.43
704,台新金(2887),2024-08-14,21364.0,,,,,,,6389.0,5565.0,0.39
705,台新金(2887),2024-05-15,21320.0,,,,,,,6065.0,5011.0,0.36
706,台新金(2887),2024-03-31,16706.0,,,,,,,2868.0,2500.0,0.16
707,台新金(2887),2023-11-14,16474.0,,,,,,,4192.0,3219.0,0.22
708,台新金(2887),2023-08-14,17515.0,,,,,,,4708.0,3819.0,0.27
709,台新金(2887),2023-05-15,19223.0,,,,,,,5955.0,5064.0,0.38
710,台新金(2887),2023-03-31,19040.0,,,,,,,6717.0,6592.0,0.51
711,台新金(2887),2022-11-14,16425.0,,,,,,,4819.0,3796.0,0.28
712,台新金(2887),2022-08-14,14366.0,,,,,,,3178.0,2333.0,0.17
713,台新金(2887),2022-05-15,16611.0,,,,,,,2935.0,2144.0,0.15
714,台新金(2887),2022-03-31,16493.0,,,,,,,2848.0,2498.0,0.18
715,台新金(2887),2021-11-14,19226.0,,,,,,,6008.0,4854.0,0.39
716,台新金(2887),2021-08-14,16060.0,,,,,,,9088.0,8483.0,0.74
717,台新金(2887),2021-05-15,11985.0,,,,,,,5212.0,4477.0,0.37
718,台新金(2887),2021-03-31,10379.0,,,,,,,2808.0,2730.0,0.21
719,台新金(2887),2020-11-14,12028.0,,,,,,,5247.0,4644.0,0.39
720,台新金(2887),2020-08-14,11755.0,,,,,,,5224.0,4558.0,0.38
721,台新金(2887),2020-05-15,9983.0,,,,,,,3153.0,2561.0,0.2
722,台新金(2887),2020-03-31,10645.0,,,,,,,2876.0,2569.0,0.2
723,台新金(2887),2019-11-14,11163.0,,,,,,,4024.0,3699.0,0.31
724,台新金(2887),2019-08-14,10790.0,,,,,,,4395.0,3815.0,0.32
725,台新金(2887),2019-05-15,11043.0,,,,,,,4979.0,4405.0,0.37
726,台新金(2887),2019-03-31,8901.0,,,,,,,1957.0,1678.0,0.12
727,台新金(2887),2018-11-14,10329.0,,,,,,,3859.0,3427.0,0.29
728,台新金(2887),2018-08-14,10456.0,,,,,,,4438.0,4018.0,0.35
729,台新金(2887),2018-05-15,10062.0,,,,,,,3983.0,3808.0,0.34
730,台新金(2887),2018-03-31,9576.0,,,,,,,3026.0,2671.0,0.23
731,台新金(2887),2017-11-14,10184.0,,,,,,,3997.0,3585.0,0.32
732,台新金(2887),2017-08-14,9543.0,,,,,,,3968.0,3475.0,0.31
733,台新金(2887),2017-05-15,8499.0,,,,,,,3819.0,3330.0,0.31
734,台新金(2887),2017-03-31,8653.0,,,,,,,1876.0,1609.0,0.16
735,台新金(2887),2016-11-14,9092.0,,,,,,,3472.0,3081.0,0.31
736,台新金(2887),2016-08-14,9111.0,,,,,,,3256.0,2872.0,0.31
737,台新金(2887),2016-05-15,9296.0,,,,,,,4365.0,3837.0,0.41
738,台新金(2887),2016-03-31,8971.0,,,,,,,1820.0,1657.0,0.16
739,台新金(2887),2015-11-14,9107.0,,,,,,,3526.0,3168.0,0.33
740,台新金(2887),2015-08-14,9559.0,,,,,,,4451.0,3877.0,0.41
741,台新金(2887),2015-05-15,9872.0,,,,,,,5100.0,4521.0,0.49
742,台新金(2887),2015-03-31,-1573.0,,,,,,,-9522.0,-11303.0,-1.33
743,台新金(2887),2014-11-14,15374.0,,,,,,,7010.0,3892.0,0.41
744,台新金(2887),2014-08-14,14403.0,,,,,,,7242.0,4212.0,0.5
745,台新金(2887),2014-05-15,16436.0,,,,,,,8439.0,4824.0,0.61
746,台新金(2887),2014-03-31,13306.0,,,,,,,4442.0,2302.0,0.28
747,台新金(2887),2013-11-14,13648.0,,,,,,,6235.0,3271.0,0.41
748,台新金(2887),2013-08-14,15142.0,,,,,,,7631.0,4082.0,0.51
749,台新金(2887),2013-05-15,13731.0,,,,,,,7095.0,4182.0,0.57
750,台新金(2887),2013-03-31,12070.0,,,,,,,3292.0,1578.0,0.18
751,台新金(2887),2012-11-14,12881.0,,,,,,,5943.0,3074.0,0.36
752,台新金(2887),2012-08-14,12516.0,,,,,,,5855.0,2725.0,0.34
753,台新金(2887),2012-05-15,11957.0,,,,,,,5577.0,3009.0,0.42
754,台新金(2887),2012-03-31,11206.0,,,,,,,3402.0,1934.0,0.25
755,台新金(2887),2011-11-14,10666.0,,,,,,,3973.0,1728.0,0.22
756,台新金(2887),2011-08-14,13356.0,,,,,,,7008.0,3070.0,0.46
757,台新金(2887),2011-05-15,10809.0,,,,,,,5059.0,2700.0,0.4
758,台新金(2887),2011-03-31,15849.0,,,,,,,5206.0,1526.0,0.2
759,台新金(2887),2010-11-14,12274.0,,,,,,,4485.0,2300.0,0.33
760,台新金(2887),2010-08-14,13567.0,,,,,,,5821.0,1603.0,0.23
761,台新金(2887),2010-05-15,11744.0,,,,,,,4556.0,2294.0,0.36
762,台新金(2887),2010-03-31,25031.0,,,,,,,10190.0,8932.0,1.48
763,台新金(2887),2009-11-14,11222.0,,,,,,,3448.0,1827.0,0.3
764,台新金(2887),2009-08-14,8557.0,,,,,,,462.0,-3353.0,-0.57
765,台新金(2887),2009-05-15,10728.0,,,,,,,1967.0,777.0,0.07
766,台新金(2887),2009-03-31,9352.0,,,,,,,-5999.0,-4864.0,-0.87
767,台新金(2887),2008-11-14,10599.0,,,,,,,751.0,-1185.0,-0.15
768,台新金(2887),2008-08-14,15310.0,,,,,,,2357.0,832.0,0.04
769,台新金(2887),2008-05-15,13316.0,,,,,,,1663.0,-10.0,-0.02
770,台新金(2887),2008-03-31,23189.0,,,0.38,274.0,0.0118,,997.0,-1369.0,-0.3
771,台新金(2887),2007-11-14,27693.0,,,0.48810000000000003,5390.0,0.19460000000000002,,4900.0,1736.0,0.24
772,台新金(2887),2007-08-14,26225.0,,,0.4893,4332.0,0.16519999999999999,,4788.0,2003.0,0.29
773,台新金(2887),2007-05-15,24868.0,,,0.5057,5129.0,0.20620000000000002,,5132.0,2182.0,0.32
774,台新金(2887),2007-03-31,22030.0,,,-0.1766,-12259.0,-0.5565,,-12787.0,-11730.0,-2.23
775,台新金(2887),2006-11-14,24473.0,,,-0.0373,-8498.0,-0.3472,,-8462.0,-8062.0,-1.5
776,台新金(2887),2006-08-14,24578.0,,,0.4568,3508.0,0.1427,,3556.0,733.0,0.06
777,台新金(2887),2006-05-15,27490.0,,,0.5567000000000001,7095.0,0.2581,,6993.0,3044.0,0.57
778,台新金(2887),2006-03-31,30349.0,,,-0.201,-14650.0,-0.4827,,-14270.0,-11853.0,-2.49
779,台新金(2887),2005-11-14,20003.0,,,0.4661,3241.0,0.162,,3363.0,2620.0,0.53
780,台新金(2887),2005-08-14,17821.0,,,0.5185000000000001,3898.0,0.2187,,4042.0,3067.0,0.72
781,台新金(2887),2005-05-15,17141.0,,,0.5723,4330.0,0.25260000000000005,,4364.0,3252.0,0.76
782,台新金(2887),2005-03-31,15108.0,,,0.6031000000000001,3533.0,0.2339,,3556.0,2574.0,0.64
783,台新金(2887),2004-11-14,14247.0,,,0.5642,3297.0,0.23140000000000002,,3332.0,2606.0,0.65
784,台新金(2887),2004-08-14,14897.0,,,0.5847,3716.0,0.2494,,3704.0,2896.0,0.79
785,台新金(2887),2004-05-15,14740.0,,,0.6388,4186.0,0.284,,4202.0,3228.0,0.9
786,台新金(2887),2004-03-31,12108.0,,,0.6125,2373.0,0.196,,2294.0,1635.0,0.48
787,台新金(2887),2003-11-14,11517.0,,,0.5689000000000001,2321.0,0.2016,,2566.0,1915.0,0.57
788,台新金(2887),2003-08-14,10527.0,,,0.6472,3011.0,0.28600000000000003,,2541.0,2171.0,0.66
789,台新金(2887),2003-05-15,11218.0,,,0.4579,1504.0,0.134,,1900.0,1575.0,0.47
790,台新金(2887),2003-03-31,9761.0,,,0.5626,1889.0,0.1935,,1765.0,914.0,0.48
791,台新金(2887),2002-11-14,10801.0,,,0.39159999999999995,840.0,0.07769999999999999,,840.0,1100.0,0.56
792,台新金(2887),2002-08-14,10652.0,,,0.4175,1236.0,0.11599999999999999,,1236.0,815.0,0.41
793,台新金(2887),2002-05-15,9965.0,,,0.5062,2138.0,0.2146,,2138.0,1215.0,0.52
794,中鋼(2002),2025-03-31,86594.0,82295.0,4299.0,0.0496,942.0,0.010900000000000002,-6.0,936.0,95.0,0.01
795,中鋼(2002),2024-11-14,85616.0,83725.0,1891.0,0.0221,-1223.0,-0.0143,1366.0,143.0,-81.0,-0.01
796,中鋼(2002),2024-08-14,94572.0,89808.0,4765.0,0.0504,1304.0,0.0138,715.0,2020.0,1324.0,0.09
797,中鋼(2002),2024-05-15,93754.0,89647.0,4107.0,0.0438,769.0,0.008199999999999999,710.0,1479.0,641.0,0.04
798,中鋼(2002),2024-03-31,88394.0,82509.0,5886.0,0.0666,2668.0,0.0302,84.0,2752.0,2117.0,0.13
799,中鋼(2002),2023-11-14,88229.0,85527.0,2702.0,0.030600000000000002,-494.0,-0.005600000000000001,648.0,155.0,-703.0,-0.05
800,中鋼(2002),2023-08-14,95357.0,90561.0,4796.0,0.050300000000000004,1438.0,0.0151,321.0,1758.0,993.0,0.06
801,中鋼(2002),2023-05-15,91346.0,87958.0,3388.0,0.0371,-26.0,-0.0003,-49.0,-75.0,-725.0,-0.05
802,中鋼(2002),2023-03-31,95377.0,98743.0,-3366.0,-0.0353,-6978.0,-0.0732,-211.0,-7190.0,-5010.0,-0.32
803,中鋼(2002),2022-11-14,105340.0,103156.0,2185.0,0.0207,-996.0,-0.0095,2542.0,1546.0,1939.0,0.12
804,中鋼(2002),2022-08-14,133638.0,117332.0,16306.0,0.122,12765.0,0.09550000000000002,1635.0,14400.0,10084.0,0.65
805,中鋼(2002),2022-05-15,115212.0,98434.0,16778.0,0.1456,13475.0,0.11699999999999999,1027.0,14502.0,10771.0,0.7
806,中鋼(2002),2022-03-31,129480.0,103411.0,26069.0,0.2013,21655.0,0.1672,826.0,22481.0,17555.0,1.14
807,中鋼(2002),2021-11-14,125578.0,96944.0,28634.0,0.228,24855.0,0.1979,1876.0,26732.0,19757.0,1.28
808,中鋼(2002),2021-08-14,115448.0,90810.0,24638.0,0.2134,20758.0,0.17980000000000002,1344.0,22102.0,15714.0,1.02
809,中鋼(2002),2021-05-15,97822.0,81848.0,15973.0,0.16329999999999997,12489.0,0.1277,610.0,13099.0,9027.0,0.58
810,中鋼(2002),2021-03-31,87606.0,78348.0,9258.0,0.1057,5867.0,0.067,393.0,6260.0,5246.0,0.34
811,中鋼(2002),2020-11-14,76649.0,73620.0,3029.0,0.0395,-155.0,-0.002,483.0,328.0,-697.0,-0.05
812,中鋼(2002),2020-08-14,72609.0,70692.0,1917.0,0.026400000000000003,-1037.0,-0.0143,-216.0,-1253.0,-1408.0,-0.09
813,中鋼(2002),2020-05-15,77919.0,77006.0,913.0,0.0117,-2379.0,-0.0305,-187.0,-2566.0,-2256.0,-0.15
814,中鋼(2002),2020-03-31,84435.0,81489.0,2946.0,0.0349,-591.0,-0.006999999999999999,-225.0,-816.0,-528.0,-0.04
815,中鋼(2002),2019-11-14,90695.0,84318.0,6377.0,0.0703,2608.0,0.0288,481.0,3089.0,2157.0,0.14
816,中鋼(2002),2019-08-14,94881.0,85648.0,9233.0,0.09730000000000001,5307.0,0.0559,87.0,5394.0,3572.0,0.23
817,中鋼(2002),2019-05-15,96230.0,86958.0,9271.0,0.09630000000000001,5254.0,0.0546,-120.0,5134.0,3608.0,0.23
818,中鋼(2002),2019-03-31,104219.0,91732.0,12488.0,0.1198,8547.0,0.08199999999999999,-220.0,8327.0,6047.0,0.39
819,中鋼(2002),2018-11-14,102732.0,88514.0,14218.0,0.1384,10225.0,0.09949999999999999,-511.0,9714.0,7239.0,0.47
820,中鋼(2002),2018-08-14,100324.0,87802.0,12523.0,0.12480000000000001,8766.0,0.0874,-620.0,8145.0,6560.0,0.42
821,中鋼(2002),2018-05-15,93390.0,83780.0,9610.0,0.10289999999999999,6041.0,0.0647,-306.0,5735.0,4609.0,0.3
822,中鋼(2002),2018-03-31,90245.0,78043.0,12202.0,0.1352,8443.0,0.0936,114.0,8557.0,6254.0,0.4
823,中鋼(2002),2017-11-14,88917.0,80512.0,8405.0,0.0945,4841.0,0.054400000000000004,191.0,5032.0,3564.0,0.23
824,中鋼(2002),2017-08-14,84865.0,76085.0,8780.0,0.1035,5204.0,0.0613,-780.0,4424.0,3383.0,0.22
825,中鋼(2002),2017-05-15,82984.0,73033.0,9952.0,0.1199,6434.0,0.0775,-1044.0,5390.0,3705.0,0.24
826,中鋼(2002),2017-03-31,82171.0,71179.0,10992.0,0.1338,7009.0,0.0853,-1784.0,5225.0,3600.0,0.23
827,中鋼(2002),2016-11-14,73593.0,60747.0,12846.0,0.1746,9220.0,0.1253,-395.0,8825.0,6676.0,0.43
828,中鋼(2002),2016-08-14,72333.0,60618.0,11714.0,0.162,8263.0,0.1142,-1245.0,7018.0,5280.0,0.34
829,中鋼(2002),2016-05-15,64959.0,60787.0,4171.0,0.06420000000000001,940.0,0.014499999999999999,-109.0,831.0,482.0,0.03
830,中鋼(2002),2016-03-31,62994.0,62920.0,74.0,0.0012,-3052.0,-0.0484,656.0,-2396.0,-1515.0,-0.1
831,中鋼(2002),2015-11-14,67694.0,63489.0,4205.0,0.0621,828.0,0.0122,468.0,1295.0,744.0,0.05
832,中鋼(2002),2015-08-14,73563.0,66305.0,7257.0,0.0987,3928.0,0.0534,639.0,4567.0,2849.0,0.18
833,中鋼(2002),2015-05-15,80804.0,70939.0,9865.0,0.12210000000000001,6412.0,0.07940000000000001,-372.0,6039.0,5526.0,0.36
834,中鋼(2002),2015-03-31,89665.0,76338.0,13327.0,0.1486,9525.0,0.10619999999999999,-1221.0,8305.0,6752.0,0.44
835,中鋼(2002),2014-11-14,92268.0,80236.0,12033.0,0.1304,8573.0,0.0929,-9.0,8564.0,6613.0,0.43
836,中鋼(2002),2014-08-14,92162.0,81736.0,10425.0,0.1131,6947.0,0.07540000000000001,-333.0,6613.0,5146.0,0.34
837,中鋼(2002),2014-05-15,92416.0,84305.0,8110.0,0.08779999999999999,4718.0,0.051,347.0,5065.0,3621.0,0.24
838,中鋼(2002),2014-03-31,87413.0,78081.0,9332.0,0.1068,6001.0,0.0687,-831.0,5170.0,3524.0,0.23
839,中鋼(2002),2013-11-14,87260.0,78329.0,8931.0,0.1023,6044.0,0.0693,-215.0,5828.0,3779.0,0.25
840,中鋼(2002),2013-08-14,84695.0,74765.0,9930.0,0.11720000000000001,6598.0,0.0779,-66.0,6532.0,4886.0,0.32
841,中鋼(2002),2013-05-15,88461.0,79374.0,9087.0,0.1027,5910.0,0.0668,-231.0,5679.0,3793.0,0.25
842,中鋼(2002),2013-03-31,83915.0,78489.0,5426.0,0.0647,2165.0,0.0258,659.0,2825.0,2060.0,0.14
843,中鋼(2002),2012-11-14,83812.0,79538.0,4273.0,0.051,1844.0,0.022000000000000002,-197.0,1647.0,1875.0,0.12
844,中鋼(2002),2012-08-14,96747.0,89979.0,6769.0,0.07,3858.0,0.039900000000000005,-225.0,3632.0,2662.0,0.18
845,中鋼(2002),2012-05-15,93862.0,90984.0,2878.0,0.030699999999999998,127.0,0.0014000000000000002,-492.0,-365.0,-703.0,-0.05
846,中鋼(2002),2012-03-31,97141.0,96527.0,613.0,0.0063,-2732.0,-0.0281,-174.0,-2907.0,-573.0,-0.04
847,中鋼(2002),2011-11-14,103483.0,93808.0,9675.0,0.0935,6740.0,0.0651,-291.0,6449.0,4723.0,0.33
848,中鋼(2002),2011-08-14,102828.0,88829.0,13999.0,0.1361,10905.0,0.1061,-16.0,10890.0,8668.0,0.66
849,中鋼(2002),2011-05-15,97575.0,85265.0,12310.0,0.1262,9278.0,0.0951,-345.0,8933.0,6676.0,0.5
850,中鋼(2002),2011-03-31,95381.0,85784.0,9597.0,0.10060000000000001,6661.0,0.0698,-329.0,6332.0,4531.0,0.34
851,中鋼(2002),2010-11-14,91325.0,76821.0,14504.0,0.15880000000000002,11396.0,0.12480000000000001,28.0,11424.0,9237.0,0.7
852,中鋼(2002),2010-08-14,84520.0,64378.0,20142.0,0.23829999999999998,17212.0,0.2036,-455.0,16756.0,12753.0,0.99
853,中鋼(2002),2010-05-15,78980.0,59866.0,19114.0,0.242,16506.0,0.209,-304.0,16203.0,11066.0,0.86
854,中鋼(2002),2010-03-31,73729.0,54867.0,18861.0,0.25579999999999997,15606.0,0.21170000000000003,1188.0,16794.0,15686.0,1.23
855,中鋼(2002),2009-11-14,64040.0,48781.0,15259.0,0.23829999999999998,12636.0,0.1973,215.0,12851.0,10367.0,0.82
856,中鋼(2002),2009-08-14,56948.0,55225.0,1723.0,0.030299999999999997,-682.0,-0.012,2322.0,1640.0,725.0,0.06
857,中鋼(2002),2009-05-15,56396.0,64732.0,-8336.0,-0.1478,-10600.0,-0.188,741.0,-9859.0,-7176.0,-0.59
858,中鋼(2002),2009-03-31,54289.0,77045.0,-22756.0,-0.4192,-24464.0,-0.45060000000000006,-802.0,-25265.0,-15451.0,-1.31
859,中鋼(2002),2008-11-14,132257.0,105892.0,26365.0,0.1993,23055.0,0.1743,-4976.0,18079.0,12582.0,1.06
860,中鋼(2002),2008-08-14,107394.0,80365.0,27029.0,0.25170000000000003,23421.0,0.2181,-413.0,23009.0,15187.0,1.33
861,中鋼(2002),2008-05-15,91377.0,70493.0,20885.0,0.2286,17586.0,0.1925,-126.0,17460.0,11713.0,1.02
862,永豐金(2890),2025-03-31,14431.0,,,,,,,4703.0,3780.0,0.3
863,永豐金(2890),2024-11-14,17114.0,,,,,,,7438.0,6263.0,0.49
864,永豐金(2890),2024-08-14,16128.0,,,,,,,6997.0,5274.0,0.43
865,永豐金(2890),2024-05-15,16751.0,,,,,,,8157.0,6911.0,0.56
866,永豐金(2890),2024-03-31,12867.0,,,,,,,4829.0,4053.0,0.33
867,永豐金(2890),2023-11-14,14466.0,,,,,,,6521.0,5612.0,0.45
868,永豐金(2890),2023-08-14,13750.0,,,,,,,6196.0,5351.0,0.43
869,永豐金(2890),2023-05-15,12818.0,,,,,,,5526.0,4749.0,0.41
870,永豐金(2890),2023-03-31,10210.0,,,,,,,3746.0,3025.0,0.27
